global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
937.2479129632108	-1.259992618587262	878433.6503538942	1.5875813988943852	909.0352558157298	3.764642086774984	14.172530041517506	826345.0963159692	927.9064617980754	-0.7748729414322497	0.6004280753638667	861010.4018466232	938.0729145983936	692.7250978059546	1.224851	16.079967	0.0835292177753002	0.0366072113863833	0.1039449556	0.02240012	-0.2175896617	0.0992135768	0.072632143	-0.1033922301	0.0447184606	-0.1184891782	-0.1638071263	-0.0025968056	0.0007228621	0.0585417866	0.245779488	-0.1152821672	0.0081869076	0.0069615159	-0.0412963529	0.0844228163	0.06515136	-0.0032928052	-0.0831041748	0.0617164847	-0.0208097422	0.0570366258	0.0026069633	-0.0210388696	0.1055290497	0.0554377385	0.0217707735	-0.077502162	0.047090997	-0.1089541582	-0.04914858	-0.1124906523	0.0392054878	0.0309916504	-0.0613368198	0.0903613615	-0.241126384	0.0627535182	0.0197438199	-0.0489264187	-0.0293223651	0.060602988	0.0289185286	-0.0358478604	-0.0653952602	0.0286274374	-0.0845803344	-0.0364884134	0.1589656566	-0.1439757628	-0.0210379148	-0.0538741035	0.0893088509	0.0705931019	0.2208322254	-0.1007251165	-0.0919093871	0.0658213331	-0.1011164428	0.0289339784	0.036841498	-0.0756503447	0.0267028026	-0.0616394887	-0.031536009	-0.0144771583	-0.0438698752	-0.0082344847	0.0683481433	0.0390600967	-0.174607075	-0.0010642699	0.0304185927	-0.0756846781	0.1476972268	0.0312270174	-0.1833515099	0.0442614184	0.0016898595	-0.1290552057	-0.0050684204	-0.165452614016786	-0.0197191721120901	0.0273745674849875	0.0003888457487862	0.0551802233569418	-0.0094079194629727	0.0030448570497219	8.850894862178228e-05	-0.2664977210732218	-0.0258923808319622	0.0710210353372207	0.0006704153851473	-0.0032651609738508	-0.0003022984146486	1.0661276185158304e-05	9.138433149911725e-08	0.0004760439613482	0.0002130071516071	2.2661785313608653e-07	4.537204663577009e-08	0.0027307876158214	5.488934110970019e-05	7.457201002723527e-06	3.012839767457023e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.3306248221	0.0827118588892972	878588.7002293884	0.006841251600923	900.5106426217702	-8.524613193959567	72.66903010662953	810919.4174750736	927.9375337619718	0.0310719638964656	0.0009654669403832	861068.0665642506	937.7512006957502	700.1951596515123	1.30925	17.187971	0.0387762957735403	0.0232480530491187	-0.0629616313	0.1479159935	-0.1808901621	0.0400179224	-0.0478611604	0.0245651907	-0.0918270327	0.0013878064	-0.152925425	-0.0038778408	-0.1092661544	0.0273070483	0.1909001432	0.0133166679	0.1232175536	0.1126819141	0.1001409114	-0.0150082949	-0.092870089	0.1660727637	0.0028047956	0.062803897	-0.132097904	0.0374053417	0.0497563162	-0.0623188758	0.0210760036	0.1229064308	0.0763482765	0.0449296932	-0.1613446581	-0.0540756338	-0.1103827889	-0.141621678	-0.0684264191	-0.1223271607	-0.0699798034	-0.1104522058	-0.1779148099	-0.0190419886	0.0441128331	0.0895126611	-0.0800435977	-0.0482101575	0.1431364631	0.0343526519	0.0350568599	0.1154762689	0.0137301998	-0.0037271502	0.0815076983	-0.111464831	0.1296787108	0.047620348	0.0417707362	0.0354590075	0.2049929623	-0.0715126841	-0.015594424	-0.1025246254	-0.0229577979	0.1911560005	-0.0078643328	-0.1859140047	0.0679165042	0.0536226368	-0.0188316933	-0.0249290729	-0.0534915545	0.0064955272	-0.0509824928	0.0736906688	-0.052650028	-0.027393336	-0.0358889056	0.0487526206	-0.0940841454	-0.0042051976	-0.1030990975	-0.0357435479	-0.0016898595	-0.1290552057	0.0050684204	-0.1453379544334296	0.0201146595833563	0.0211231209988936	0.0004045995301543	0.0436233161402555	-0.0115569072166863	0.0019029937110726	0.000133562104415	-0.2664441513457092	5.356972751258127e-05	0.0709924857863351	2.8697157057722063e-09	-0.0032862368612172	-2.107588736640015e-05	1.0799352708022676e-05	4.441930282811855e-10	0.0005421039723725	6.606001102429996e-05	2.938767168620442e-07	4.3639250565306335e-09	0.0026769003292924	-5.388728652900004e-05	7.16579537296576e-06	2.9038396494585487e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.3199047773678	0.9892799552677616	880444.2437014086	0.9786748298945844	902.48817597288	1.9775333511097413	3.910638154751324	814484.9077708559	928.5980019807024	0.660468218730557	0.4362182679531149	862294.2492825526	937.9490798380364	694.1022742145745	1.255658	16.484404	0.0409026756012032	0.0221723163563083	-0.1518689792	0.0228356428	-0.1609156356	-0.0170866078	0.0609817522	0.1423480946	-0.0044541473	-0.035912571	-0.1185638111	-0.0869025724	-0.0014279241	0.0524509216	0.1042301401	0.0855967712	0.0561121387	-0.0344234418	0.151962701	-0.1953507175	-0.0139901022	0.023489081	0.0146759289	0.0955626104	0.2309894186	0.0714059984	-0.0942612723	0.0104070114	-0.0457201796	-0.0151304701	0.1092311793	-0.0408990737	0.0589093403	-0.0467069481	0.0060228356	-0.0259574708	-0.0759561031	0.0647623728	0.1087469588	-0.1183724355	-0.1207312282	-0.0713956299	0.049802876	-0.0253861868	0.1299608793	-0.2070568536	0.0258089826	-0.087751193	0.0496878894	0.0426851392	0.0034918254	-0.1210085781	0.0643615885	0.0775673677	-0.0221867308	0.1996548702	0.0764121765	0.0009838667	0.1457172946	-0.0864269468	-0.1084751158	-0.2062248284	0.1215978156	-0.0210854403	-0.0053001291	-0.2150815454	-0.0908331227	0.0334992387	-0.1186676136	-0.0599791974	0.0234898903	-0.0765583788	0.0171830553	0.1372451463	0.013672667	-0.084725996	-0.0273872352	0.0073995837	-0.1719710471	-0.0692961544	0.0015411739	-0.165169164	-0.0050684204	-0.1287014744	0.0151740128	-0.1454427998671263	-0.0001048454336967	0.0211536080331889	1.0992564967051156e-08	0.0576804355742268	0.0140571194339713	0.0033270326480325	0.0001976026067809	-0.2666016972031144	-0.0001575458574051	0.071076464951581	2.4820697185534438e-08	-0.0033609049876344	-7.466812641720002e-05	1.1295682335905787e-05	5.575329102654963e-09	0.0007359471739443	0.0001938432015718	5.416182428366018e-07	3.757518679560549e-08	0.0024137483597588	-0.0002631519695336	5.826181144238297e-06	6.924895906941285e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.2015411897748	-0.1183635875929667	880222.1318908688	0.0140099388678779	907.6200908895312	5.131914916651226	26.33655071174736	823774.2293863208	928.7608549301808	0.1628529494784061	0.0265210831538162	862596.7256506403	938.5279296621742	693.2327092562535	1.15871	15.21166	0.0539194942989982	0.0255000147878873	-0.0546694818	-0.0776966944	-0.159729394	-0.0041213443	0.039898549	0.0567855735	0.1547429834	-0.0477075765	-0.0311059863	-0.0372413853	0.116356336	0.0737306728	0.0158415228	-0.0349312026	0.1133320586	-0.1458242538	0.169993121	0.0226200282	0.0415550606	0.117373495	-0.1401400256	-0.1892088692	0.1474056005	-0.060136423	-0.1106637038	-0.0315278116	-0.2032719792	-0.0402648419	-0.0397616238	0.0719002088	-0.0232670999	0.0155799742	-0.1630719647	-0.0977844969	0.0208195854	0.0530932752	0.1291028167	0.0719084455	-0.0474579627	-0.0058157076	0.0892974555	-0.0382979338	-0.0726265194	-0.1649959804	0.1368288598	-0.0590995117	0.0628437239	-0.1697343694	0.158687463	-0.1042264689	-0.0973280216	0.1293131541	-0.0173994852	-0.0937285923	0.0777239364	0.0772948464	0.0972593235	-0.1073148384	-0.1383138207	-0.1542413638	0.0003379252	-0.1137732898	-0.0931287969	-0.0703210998	0.0601886814	-0.0040654704	0.0074439975	0.0355066387	-0.0546402887	0.0137091196	-0.0485057017	0.1918368108	0.0548918565	0.00860778	-0.042963839	-0.0739715519	-0.0343842161	0.0433415978	0.0878997142	-0.1347766654	-0.0084435077	-0.1279949812	0.0251860523	-0.139966254089515	0.0054765457776113	0.0195905522838506	2.999255365427225e-05	0.0572251648127917	-0.0004552707614351	0.0032747194878511	2.072714662176986e-07	-0.2484592387624076	0.0181424584407067	0.061731993326395	0.0003291487982727	-0.0030513345310268	0.0003095704566076	9.310642420236542e-06	9.583386760423805e-08	0.0007672108801326	3.126370618830002e-05	5.886125345938387e-07	9.774193246283491e-10	0.0021576781361698	-0.0002560702235889	4.6555749393051815e-06	6.557195940892041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.8912550001296	-0.3102861896452396	879640.0062057181	0.0962775194845615	903.2672655329358	-4.352825356595417	18.947088585020023	815891.752983347	929.0206557365748	0.2598008063939687	0.0674964590029564	863079.3787852154	937.9733207354408	683.7178354614465	1.207252	15.848919	0.0521712399929454	0.0299459436464452	0.102715289	-0.089638168	-0.1619589287	0.0650782614	0.0011131869	-0.0876275831	0.0634359768	-0.0611242551	-0.0900348525	0.1716185115	0.0760490674	0.0331151988	0.0864177086	-0.1283754619	0.0329401615	-0.1664742497	0.0917227635	0.0686434408	0.106804488	-0.0944796151	0.0741536665	-0.0624894018	0.0122745103	0.0218724454	0.1167769632	-0.1179632938	-0.0748000929	-0.0408604331	-0.2356312572	-0.1004648591	-0.0787121064	-0.0447190092	0.0949151931	0.0108324044	0.0625569945	-0.2079017663	-0.0315152369	0.1522541431	-0.0947348661	0.0595955686	0.0726117348	-0.1553802748	-0.1322526203	-0.0367510479	-0.066062781	-0.1641504648	-0.0944355798	-0.0225409141	-0.0975223831	0.0489906572	-0.0713984894	0.0222448443	-0.0790196997	0.0320489683	-0.0667558851	-0.0690940387	0.1040295845	-0.1375134547	-0.0711132107	-0.0354477428	-0.0608795762	-0.1180423335	-0.0838664151	-0.0216672977	0.1724545711	-0.2033617879	-0.0367816038	0.1291840458	0.0202840888	0.1076217587	-0.1799299663	0.1733991492	0.0129860018	-0.0749146409	0.0830747852	-0.0858676034	0.0338109833	0.0172037551	0.0268741733	-0.0355550086	-0.0118128082	-0.1269376627	0.0350428114	-0.1453768508522444	-0.0054105967627293	0.0211344287637157	2.9274557328857836e-05	0.0576941575627216	0.0004689927499299	0.0033286158168721	2.1995419948681378e-07	-0.2482462176082265	0.0002130211541811	0.0616261845567909	4.53780121286565e-08	-0.0032212158276362	-0.0001698812966094	1.0376231408213968e-05	2.8859654937690944e-08	0.0005282003854467	-0.0002390104946859	2.789956471860425e-07	5.7126016569998636e-08	0.0026703589313966	0.0005126807952267	7.130816822489591e-06	2.62841597794384e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.6818114020608	0.7905564019312123	881123.543057054	0.6249794246344246	906.3087340626636	3.0414685297278083	9.250530817324636	821395.5214382679	928.3377672366526	-0.6828884999222282	0.4663367033260311	861811.0100779333	937.6445765198514	688.5100257673929	1.101621	14.462196	0.0271187145453115	0.0142591218914093	0.0847520676	0.0313375097	-0.1174926461	-0.0568546338	0.100044875	-0.0738212798	-0.0583397602	0.0030545586	-0.092957415	0.104360806	0.0009079669	0.0333006392	0.0644995982	-0.0779829693	-0.0141911509	-0.0379327818	-0.2036926834	0.0545927905	0.0909496016	-0.2775016892	-0.0683523844	0.0431094064	-0.0381322043	-0.0294999966	0.099648444	0.1090138211	0.0287957505	-0.0094365717	0.0379248248	0.0029578923	-0.0982460177	-0.0598637505	0.0608020595	-0.0544388614	0.0646205975	0.1469902773	-0.0862660254	0.0591176642	-0.0836627514	0.002622344	0.0759366801	-0.1246674281	0.0506867919	0.1784308166	-0.1131424774	-0.0159524623	-0.0374800232	0.0733240895	-0.2142795532	-0.0324403645	0.0073114345	-0.0455644879	0.1737564019	-0.0414610658	-0.0576736748	0.0592102114	0.1340768054	-0.0097698112	-0.0031790528	0.0385215016	-0.1564473915	-0.0428400095	-0.0864685245	-0.0146671002	-0.0143133532	-0.1573749978	-0.070521038	-0.0519696313	-0.0041311452	0.1854353674	-0.120919354	0.1338882202	0.2082381977	0.0230621962	0.0610915789	-0.1067646376	0.0726939656	0.0635634506	-0.0516571111	0.0112744182	-0.0151740128	-0.1255324169	0.0446835199	-0.1520200835315535	-0.0066432326793091	0.0231101057969405	4.413254043144047e-05	0.0576917396616352	-2.4179010864044947e-06	0.0033283368251858	5.846245663636036e-12	-0.2482220347248755	2.418288335098717e-05	0.0616141785229573	5.848118471674526e-10	-0.0030512070836229	0.0001700087440132	9.309864667150565e-06	2.8902973040979734e-08	0.0004871256603578	-4.10747250889e-05	2.3729140897902278e-07	1.6871330411287103e-09	0.0028682530839257	0.0001978941525291	8.226875753449289e-06	3.9162095605210756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.7974112590484	2.1155998569876147	885099.7690317271	4.475762754886016	905.5259432233246	-0.7827908393389862	0.6127614981530345	819977.2338504917	930.0226446512926	1.6848774146400274	2.838811902364063	864942.1195641845	939.2183809399112	686.9303867428802	0.993125	13.037843	0.0614301143042229	0.0366635198818811	0.065467048	-0.0211675972	-0.0817586863	-0.0351958538	0.1419461802	-0.0354548397	-0.0306439656	-0.044040915	-0.0597599977	0.1665456223	0.0777045679	-0.0750580485	0.0229500204	-0.0733517045	0.0970265827	-0.0416727077	0.0665648379	0.0586436539	0.0962537904	0.0839479638	0.0409258359	0.0176580462	0.0439294251	-0.0030010096	0.0331620455	0.0758628771	0.1504828275	-0.0537447919	0.001240885	0.1850643106	-0.1594214076	-0.1177310235	0.0871289605	0.1227434947	0.1773639404	0.1687427831	-0.0295096333	0.0271519612	-0.0351325406	0.1078019395	0.2025078717	-0.0262986914	-0.0707238084	0.0987096702	-0.1396945847	-0.1482125898	0.0609031329	0.0268772202	0.1152790154	0.0806492782	0.0780270511	0.0822410138	0.0093561036	0.1483750721	-0.2128723685	0.1239212059	0.1140439342	-0.0197007853	-0.0703606495	0.1038842976	-0.006704591	-0.0133935453	-0.1332240909	-0.0166797121	0.0285291301	-0.0373049105	-0.0596494542	0.0501960107	0.094198437	0.0813981745	-0.2094112697	0.0437336303	0.1024801031	0.060332271	0.1129159355	-0.00265548	-0.0678642223	0.0626399106	-0.0446931904	-0.1569244076	-0.0185248178	-0.1237830955	0.0540487397	-0.1537377645182829	-0.0017176809867293	0.023635300239079	2.950427972171657e-06	0.0797739850017507	0.0220822453401155	0.0063638886830595	0.000487625559261	-0.2776754799186136	-0.029453445193738	0.0771036721480323	0.0008675054337805	-0.0031381482652705	-8.694118164759984e-05	9.847974534820249e-06	7.558769066280951e-09	0.0004510653451965	-3.6060315161299975e-05	2.034599456372377e-07	1.3003463295322806e-09	0.0028277197250618	-4.053335886390012e-05	7.995998843503582e-06	1.64295318078971e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.2886439555372	1.491232696488737	887907.888527565	2.2237749550770696	907.0301986140246	1.5042553906999956	2.2627842804499965	822703.7811977969	930.1646069498156	0.1419622985230262	0.0201532942019408	865206.1960221049	939.4720371610396	694.5322859564493	1.016261	13.341573	0.0764068809131665	0.0348471557918548	0.0381700385	-0.1036866033	-0.0201018172	0.0733378957	0.1276552795	-0.0169598481	0.0519058263	-0.031643581	0.0544731337	0.1496752866	0.1460683795	-0.0379776337	0.0234179793	-0.063866109	0.0352496554	-0.017016914	0.1651830361	0.0687423924	0.0659422795	0.0804132205	0.0093268197	-0.0069126002	0.027801055	-0.0943278503	0.0270022617	0.1605150107	0.0271043368	0.0962414403	0.0779575075	0.2317461505	0.2101777159	0.0387590529	0.1241892105	-0.0538440662	-0.015481513	0.0392702575	0.063818842	0.0816038102	0.0024864443	0.1021680203	0.1010670641	-0.00230567	-0.1076416763	-0.0192003541	0.0810153047	-0.1507915979	0.144554959	0.0633489184	0.0813481794	0.0976534063	0.0723209459	0.0723860503	0.1663205756	0.0141625888	-0.0038076588	0.0829596416	0.0390641826	-0.0476052075	-0.1268355367	0.0941827662	0.1833539897	-0.0075254498	-0.0800726885	0.0340691009	0.0676685216	0.0087686814	0.0018647399	0.1552963209	0.0844789396	0.0775876536	-0.0671682633	0.0119865487	-0.0341054821	0.1304383683	0.07205077	-0.1054985223	-0.0238134613	0.0095959202	-0.071599188	0.0500868835	-0.0218629269	-0.1216944932	0.063080731	-0.1687466887068183	-0.0150089241885354	0.0284754449495158	0.0002252678052972	0.0712631364609137	-0.008510848540837	0.0050784346182468	7.243454288506732e-05	-0.2863001088803827	-0.0086246289617691	0.0819677523449189	7.438422472818689e-05	-0.0026720586213144	0.0004660896439561	7.139897275740611e-06	2.1723955620312415e-07	0.0007019998981412	0.0002509345529447	4.928038569902552e-07	6.296814986155645e-08	0.0029959451126015	0.0001682253875397	8.975687117720814e-06	2.8299781012882294e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.1032777860236	-2.1853661695136	883794.1729040254	4.775825294854544	908.4505926803504	1.420394066325798	2.017519303653536	825282.4793412798	929.4466856896285	-0.7179212601871541	0.5154109358287113	863871.141539435	938.420171713928	703.9401005959326	1.243043	16.318796	0.0387790609890063	0.0199216199663457	0.1205024453	-0.0205221689	-0.0640394619	0.1827191485	0.0937562023	-0.1201824972	0.0898352794	-0.1153325788	-0.0690847811	-0.0771065627	0.0433306017	-0.0280462781	0.1382944088	-0.1945381714	-0.0798443209	-0.0620761623	0.0887984099	-0.1531705693	0.1088327761	-0.0254267462	0.0839171342	-0.0146834951	0.0715841789	-0.0854943141	0.1177199832	0.0178224994	0.1466091174	-0.0306478182	0.1252681927	0.0051825061	0.082450789	0.071693752	-0.0430446402	-0.0181477905	0.1373123507	0.0248981296	-0.0395182617	0.1415120442	-0.1283000441	0.1195112688	-0.0862193624	-0.0451527993	0.0289928767	-0.1386152819	0.0850740389	-0.1242032668	0.0263129849	0.0881202698	-0.0948004179	0.0028444812	-0.0507871551	-0.0858608441	-0.0195049313	-0.0542675457	-0.0213114934	0.0534632988	0.0421507927	-0.1776205482	-0.0490289317	0.0492474944	0.1077740978	-0.0141975101	-0.0017262719	0.0206946057	-0.0879609485	-0.0904084142	-0.0390284193	0.1463097511	0.0787005449	0.0473537338	0.0857544627	0.0188834533	-0.0614100976	0.0946019996	0.08968977	0.0222761687	0.1015625959	-0.1141928329	-0.032199381	0.1495419691	-0.0251860523	-0.1192723348	0.0717238087	-0.1814669779882223	-0.012720289281404	0.0329302641001779	0.0001618057594026	0.0721327223751728	0.0008695859142591	0.0052031296372537	7.561796622778436e-07	-0.2782799248459895	0.0080201840343931	0.0774397165722895	6.432335194553553e-05	-0.0026532228473499	1.8835773964499727e-05	7.039591477699511e-06	3.547863808417257e-10	0.0008592507605558	0.0001572508624145	7.383118695157207e-07	2.4727833730135447e-08	0.0028286517138016	-0.0001672933987999	8.001270517992728e-06	2.7987081282022383e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.1533710355952	0.0500932495716597	883888.3610695936	0.0025093336526485	903.8511892990028	-4.599403381347543	21.15451146435121	816946.9723972218	928.50165241026	-0.9450332793684312	0.8930878991138511	862115.3185285833	938.220836401975	700.3438061660574	1.158272	15.205908	0.0768167828310447	0.0428454383149539	0.0797411479	0.0798929802	-0.0585283508	-0.0931032592	0.0774512101	-0.064035209	-0.0640121081	0.0591001911	-0.1521752035	0.0402117739	-0.0334052534	0.0400377391	0.0676728265	-0.0770374391	0.0454061518	-0.1844156013	-0.1124018788	0.0288832679	0.0150730297	-0.1870511099	0.0813676596	0.0170085411	-0.0967120865	-0.0743867315	-0.0488902399	-0.0194431273	-0.0464889571	0.0069184045	0.1284590001	0.1165347541	-0.0880573506	0.0816354719	-0.1000241282	-0.0492898067	0.0369724177	-0.0096648783	-0.0785349798	0.0305439362	-0.0774078197	-0.0359220174	0.117135459	-0.1386228095	0.0780519236	0.0491478872	-0.06986474	-0.0272571814	0.0942166463	-0.0197746891	-0.1270365194	0.1111249311	-0.0714070245	-0.003506286	0.0822320166	-0.0335809297	0.060001469	-0.026046264	0.0868689948	-0.1083877299	0.0773819476	0.0013696287	0.0040850632	-0.0804833137	-0.091074223	0.1462744036	-0.0708439833	0.0214734696	-0.0014633495	0.0183068276	0.1630208961	0.0286031202	0.0348599148	0.0014704517	0.0364144301	0.0103574936	0.0947693057	0.1461472828	0.0604574879	-0.085851991	0.018043332	0.0227028709	-0.0284919163	-0.1165232592	0.0799246852	-0.1850129677145844	-0.003545989726362	0.0342297982225578	1.2574043139465426e-05	0.0998147944196574	0.0276820720444846	0.0099629931850384	0.000766297112676	-0.2779868648018464	0.000293060044143	0.07727669700236	8.588418947314969e-08	-0.0028921126665404	-0.0002388898191905	8.364315675963424e-06	5.7068345712869836e-08	0.0009350589737935	7.580821323770008e-05	8.743352844717534e-07	5.746885194292606e-09	0.0034198669016945	0.0005912151878929	1.169548962530554e-05	3.495353983952371e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.600062773652	2.4466917380567565	888494.8783408926	5.986300461075192	908.8446451538769	4.993455854874014	24.93460137457557	825998.5890248764	929.5465020975004	1.044849687240344	1.0917108689262445	864056.6995616982	939.0290535574632	701.0051604241364	1.035705	13.596842	0.0529545777525247	0.025817392311824	0.0562928506	0.0547192586	0.0033286439	-0.0921925144	0.1375951042	-0.0465731536	-0.0790779412	0.0384280633	-0.0416665813	0.0762710053	-0.0741924934	-0.0334409596	-0.0623176379	-0.0204308156	0.1795009327	-0.010479104	-0.0133769228	0.0408659792	0.0121711668	-0.0725247562	0.0008152729	0.0591916216	-0.068977254	-0.2016557348	0.0754168567	-0.1564090082	0.1373215926	0.1348282595	-0.0594571455	0.0443975802	0.0820522913	-0.0332203448	-0.1093007501	0.0605841142	-0.0667728782	-0.0523180412	-0.0936764358	-0.0025279734	0.0400495951	0.0072962642	0.1782602635	-0.0084854839	-0.0247367527	0.0271649347	-0.0873673088	0.0084480964	-0.1019625537	-0.0286276912	-0.0176828957	0.1098628641	-0.1701883415	-0.0971277294	0.1016497455	0.0380865488	0.0202635748	0.0480556286	0.085105532	0.0191013927	0.0820135659	0.0750324024	-0.0058285738	-0.0411859035	-0.1114138417	0.0834330244	-0.1043699961	0.0183704312	0.0303550585	0.0790769898	0.1612880295	-0.0023177847	0.0645512406	-0.093737317	0.0227122515	-0.0084462833	-0.075972081	0.0364928938	-0.0464015551	-0.0823216194	-0.0092971669	0.0455896048	-0.0317782535	-0.1134548014	0.0876327994	-0.1970468449242162	-0.0120338772096318	0.0388274590945881	0.0001448142006964	0.0815397398419861	-0.0182750545776713	0.0066487291734987	0.0003339776198168	-0.2898323090174131	-0.0118454442155666	0.0840027673503652	0.0001403145486641	-0.0029451499050054	-5.303723846499962e-05	8.673907962953315e-06	2.812948663993235e-09	0.0009881303985652	5.307142477169993e-05	9.76401684568621e-07	2.816576127298205e-09	0.0033099715299381	-0.0001098953717564	1.0955911529000766e-05	1.207699273347736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.7206792457984	0.1206164721463665	888722.2790776594	0.0145483333530352	910.3822758424216	1.5376306885447093	2.3643081343544767	828795.8881680269	930.3844748462158	0.8379727487154014	0.7021983275896453	865615.2710348687	939.621312818092	709.48742323698	1.054632	13.845319	0.0405585404646302	0.0213938960154179	-0.0127698109	0.1183023992	0.058424792	-0.0701535383	0.0765808156	-0.0014330122	-0.1116440276	0.0197285892	0.0539390935	-0.0311480305	-0.0665753818	-0.1346384015	-0.0295177045	0.0220197028	0.1774930871	0.0596394702	0.0650391105	0.0113265072	0.0542633145	-0.0370295151	0.0740935844	0.0128884932	-0.1177659788	0.0750047197	-0.000838355	-0.0216291684	-0.1975527153	0.0735531594	-0.121784453	-0.0640098663	0.0647803361	0.0491003112	-0.014256546	0.016625344	0.0650748325	0.0740985649	-0.0591640297	-0.1012498354	0.054849422	0.0867399854	0.1101697498	0.0876754509	-0.0788566378	-0.0406621903	0.074909911	0.0392724385	-0.0090668515	0.0118848217	-0.0269328807	-0.0417572082	-0.0326572648	-0.0774147965	-0.0586225823	-0.0234214162	-0.0454764933	-0.1882021266	0.0862141656	0.0723265941	0.0959940794	0.0579687701	0.0708485178	0.0840176	-0.1316311781	0.081073611	-0.0196048989	0.0809045179	0.0646708114	-0.0193051353	0.0087849047	-0.0742753493	-0.0239355075	0.0435642931	0.0197864997	0.009707115	0.0014713398	0.1331473608	-0.0036945236	-0.0154390375	0.0131124952	-0.0065762556	-0.0350428114	-0.1100753719	0.0948006283	-0.1856487145871312	0.011398130337085	0.0344654452278541	0.0001299173751811	0.08239763143645	0.0008578915944638	0.006789369666337	7.359779878518029e-07	-0.2947872079818694	-0.0049548989644563	0.0868994979897459	2.4551023747970447e-05	-0.0026540593834924	0.0002910905215129	7.0440312111040585e-06	8.47336917147102e-08	0.0009893464119403	1.21601337509992e-06	9.788063228191456e-07	1.4786885284218988e-12	0.0031353256734537	-0.0001746458564844	9.830267078617898e-06	3.0501175187169674e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
